2023-12-03 18:32:33 INFO     Logging Module Started
2023-12-03 20:42:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:42:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:42:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:42:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:42:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:42:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:43:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:43:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:43:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:43:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:43:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:43:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:44:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:44:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:44:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:44:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:44:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:44:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:45:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:45:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:45:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:45:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:45:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:45:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:46:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:46:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:46:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:46:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:46:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:46:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:47:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:47:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:47:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:47:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:47:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:47:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:48:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:48:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:48:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:48:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:48:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:48:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:49:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:49:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:49:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:49:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:49:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:49:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:50:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:50:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:50:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:50:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:50:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:50:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:51:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:51:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:51:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:51:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:51:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:51:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:52:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:52:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:52:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:52:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:52:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:52:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:53:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:53:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:53:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:53:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:53:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:53:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:54:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:54:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:54:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:54:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:54:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:54:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:55:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:55:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:55:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:55:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:55:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:55:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:56:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:56:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:56:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:56:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:56:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:56:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:57:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:57:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:57:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:57:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:57:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:57:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:58:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:58:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:58:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:58:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:58:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:58:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:59:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:59:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:59:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:59:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:59:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 20:59:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:00:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:00:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:00:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:00:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:00:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:00:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:01:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:01:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:01:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:01:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:01:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:01:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:02:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:02:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:02:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:02:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:02:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:02:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:03:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:03:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:03:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:03:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:03:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:03:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:04:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:04:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:04:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:04:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:04:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:04:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:05:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:05:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:05:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:05:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:05:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:05:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:06:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:06:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:06:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:06:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:06:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:06:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:07:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:07:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:07:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:07:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:07:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:07:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:08:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:08:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:08:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:08:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:08:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:08:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:09:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:09:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:09:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:09:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:09:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:09:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:10:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:10:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:10:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:10:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:10:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:10:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:11:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:11:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:11:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:11:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:11:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:11:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:12:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:12:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:12:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:12:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:12:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:12:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:13:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:13:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:13:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:13:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:13:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:13:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:14:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:14:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:14:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:14:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:14:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:14:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:15:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:15:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:15:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:15:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:15:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:15:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:16:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:16:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:16:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:16:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:16:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:16:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:17:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:17:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:17:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:17:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:17:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:17:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:18:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:18:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:18:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:18:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:18:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:18:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:19:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:19:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:19:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:19:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:19:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:19:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:20:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:20:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:20:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:20:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:20:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:20:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:21:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:21:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:21:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:21:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:21:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:21:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:22:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:22:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:22:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:22:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:22:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:22:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:23:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:23:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:23:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:23:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:23:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:23:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:24:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:24:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:24:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:24:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:24:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:24:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:25:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:25:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:25:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:25:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:25:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:25:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:26:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:26:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:26:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:26:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:26:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:26:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:27:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:27:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:27:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:27:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:27:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:27:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:28:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:28:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:28:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:28:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:28:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:28:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:29:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:29:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:29:26 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:29:36 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:29:46 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:29:56 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:30:06 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:30:16 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:30:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:30:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:30:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:30:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:31:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:31:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:31:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:31:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:31:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:31:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:32:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:32:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:32:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:32:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:32:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:32:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:33:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:33:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:33:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:33:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:33:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:33:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:34:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:34:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:34:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:34:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:34:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:34:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:35:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:35:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:35:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:35:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:35:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:35:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:36:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:36:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:36:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:36:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:36:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:36:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:37:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:37:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:37:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:37:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:37:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:37:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:38:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:38:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:38:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:38:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:38:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:38:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:39:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:39:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:39:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:39:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:39:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:39:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:40:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:40:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:40:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:40:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:40:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:40:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:41:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:41:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:41:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:41:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:41:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:41:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:42:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:42:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:42:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:42:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:42:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:42:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:43:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:43:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:43:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:43:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:43:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:43:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:44:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:44:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:44:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:44:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:44:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:44:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:45:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:45:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:45:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:45:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:45:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:45:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:46:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:46:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:46:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 21:46:37 ERROR    Error:23: acWebClient: OSError Caught
